"","N.C.1","N.C.2","N.C.3","N.C.4","N.SP3.1","N.SP3.2","N.SP3.3","N.SP3.4","E.C.1","E.C.2","E.C.3","E.C.4","E.SP3.1","E.SP3.2","E.SP3.3","E.SP3.4"
"Ifit2",1.80308033007238,1.91813393674002,1.72864405755235,1.6025509292477,2.740045963579,2.43438288933899,2.26254967716723,2.66291286529201,1.89946941500917,2.32967001743224,2.12858576316665,1.62065943080917,2.91335864084326,4.24022697446259,2.68585770966821,3.34957596065467
"Ifnb1",1.05722038720098,1.65265491735112,1.45133664974455,1.29364393770281,4.67100327406081,2.91191849158483,4.65467881822425,4.84389383900441,1.90551705309945,1.3365225729484,1.9870307335282,1.22582796246537,4.7745200748694,7.30403695885797,6.20517457514442,6.09397241901558
"Igf1",4.40426083062902,4.55863702854128,5.16623457263979,4.46619790870712,6.25330298965528,6.11872771957395,5.74324545140966,5.80220469868179,6.02307068534893,5.67219491482279,5.19793019716061,5.94439520730626,6.61277738023469,6.673629873004,7.40818988346058,7.40468462299633
"Igk-V28",2.40791287828963,2.55442348289871,0.980944838022412,1.10347979590229,2.07188924443043,1.2984146309881,1.10069610242191,1.04586702304471,3.77249256785689,7.0876059329305,5.59105054013331,1.19035589086099,1.01853976637625,1.52797034399801,1.90634980401427,1.46723098178587
"Iglv1",6.14585668270974,6.11171778659682,2.44278018277322,2.99590105361535,2.93935915968085,2.07623869306414,2.35562885896061,2.07623869306414,4.35604235516908,6.44496551352433,6.69926764239761,5.85319662993378,5.52315123718795,7.24068360521723,4.54203409641823,2.9512100985881
"Il12rb2",5.8198575172343,6.04891434634522,6.47443441077809,5.97414615328618,7.07698784712106,7.06696191389903,7.42523219813934,7.30321153476451,6.42230928646345,6.50161832640899,5.07566771944743,6.45849812432934,7.30303578912851,7.28149048015261,7.23785046871531,7.29074647259205
"Il15",3.05029981020962,3.69381314151928,3.80990029037878,3.70746052874703,2.48283841353092,2.55121018423128,2.16671029103216,2.6916686394232,2.99247003369712,3.87234135224322,3.28764267342561,4.02534996088149,2.86435395118401,2.22184622841868,3.21752298669642,2.89558104219894
"Il17a",2.85519729252858,2.75389617321959,2.36879681373949,2.54162141757121,3.20772270958634,2.10467334846573,3.02261205023657,2.08936712968374,4.09763349151198,3.57808633694433,3.00333386454588,2.94161604902823,6.69575830517505,5.13372881832211,5.21158924184577,5.48838893131424
"Il1a",8.51071581864322,8.56359904480457,8.95315821879494,9.07272488980381,11.1425661620843,11.2690310256774,11.2227064531004,11.2591588347957,8.27640828150047,8.25092823016576,7.33509054698196,8.1872053773094,10.4570148849724,10.7939669222376,11.1056663803161,10.8451712967337
"Il1b",9.07224529028744,9.70037491450127,8.6504702191803,9.36635605933811,10.6712190480514,10.4357538242635,10.9726319782254,11.2190607471661,9.49846042887099,9.79580341542018,9.02394922703053,9.76323304814876,10.3163558111421,10.7191346442364,11.4755894738439,11.2860638887771
"Il1rn",6.97137369372124,7.03835435752467,7.52128557615084,6.95557168194501,8.23386565607963,8.42178204558381,8.61212203684298,8.92455109566621,7.00969390143046,7.03836802347513,5.48065568094127,7.12469175209783,7.64376630691291,8.0654407306193,8.53853568869607,8.35869481379753
"Il2ra",2.96174721154797,3.18889481042421,2.44327836443147,3.06309149949402,3.20156413101655,3.05707281384161,2.5628891263256,2.80598834694001,2.92180642876595,2.9257065755651,2.76639635754667,2.5688774136803,4.48667299314333,3.92140701248691,3.92137015817511,3.95643737902493
"Il6",4.93022603687255,5.0207619494464,5.16239823690953,5.00878713673596,7.42886360545628,8.04858685211114,7.10969274334497,7.5440106937364,6.49361509258247,6.77362846501437,5.13539910622296,5.94695963954377,8.08424589027129,8.47531872846589,8.67781719881045,8.61630267158188
"Il6ra",7.66358959567517,7.86119300502808,7.80982343463943,7.70214223318297,6.89616546135167,6.74581325741745,5.9689813277448,5.90043777860669,7.58334374728079,7.61668971983817,7.5743127929831,8.05311629031678,7.15623968845697,6.70156233727641,5.80981486939502,5.95238258113056
"Il7r",5.84337782041747,6.02541816465943,3.27225473588142,4.90669090547417,6.7968098797944,5.82533627314718,4.40690950160071,4.20713647476478,4.30183442264086,4.95792259334,5.14791363707807,4.2607778207887,6.41425384901432,6.57663244132226,5.81387161230928,5.72859575254558
"Inhba",3.26661058378281,3.54245324591156,3.84748475956851,3.98562900541213,6.2930487003626,6.02174638000333,6.24268236451083,6.81106932696713,4.40764664808257,4.81699896427818,3.82518391342795,4.66011336194392,6.42179072111124,7.0219758194431,7.21996320014591,7.32602091439669
"Insr",6.30154009654608,6.27445063863322,6.15112801427994,5.94194907748972,5.06040733469618,5.41642926997253,4.6895376363939,4.9330425612033,6.23748056891243,6.33540806716889,6.46618108504367,6.42022718529049,5.66715006440327,5.01082275748358,4.75127563094197,4.98737389855421
"Irf1",6.17134954401557,6.13927895669454,5.20892344104529,6.12015685041754,7.33001582023665,7.44561459919636,7.08337027532466,6.87757241527333,5.4637334030765,5.65179052268747,6.0140641467738,5.45091283838341,7.20782690128953,7.42699892336587,8.09894327187639,7.79309500864285
"Acod1",2.95831929879551,3.42553532345884,3.08686245486804,4.44359844036384,6.96300648899119,5.70889173746076,6.94942751717322,7.33349212028745,2.57752231477795,3.01164949753212,2.71002503765536,2.66926760018949,5.50958360533239,6.72004030402771,7.25259488599239,6.95782793821995
"Itga5",6.9114902992912,6.71645857190895,6.79739716220266,6.95261367951836,8.19036367615858,7.87327139236955,8.28517858857452,8.33563740512342,6.87912556839045,6.72420997165804,7.07636329863215,7.12793908026092,7.40887901745791,8.10280292083669,7.90034042967818,7.62491945324773
"Itgb5",7.6527822802863,7.43132697084497,7.78442054829028,7.55355604227584,6.59300398617335,7.00278154619803,5.93675484434499,6.11251885645704,8.07259058628189,7.88721465176655,7.24180639228039,7.93355354607689,7.4700444236898,6.68802934754507,6.30693355397499,6.2845199264611
"Jag1",4.47788646239243,4.76371423877554,5.33498256110314,5.06104509506496,5.75031056582611,5.34200472623706,6.28911092174143,6.57364552347634,5.30486362884907,5.2383779121087,4.36051958206314,5.10227646012448,5.54785962948205,6.18797666649911,6.39658710278585,6.49262359745578
"Jak2",7.16775660260516,7.30827045263079,6.66862435279695,6.88823795945881,8.05326400817976,7.36805324886772,7.72318305622917,8.1278701224612,6.64199344112749,6.75702763395983,6.39142934756757,6.63214037520884,7.14848822908328,7.51436905589858,7.92715006121321,7.85228376243004
"Kcnk5",6.26521166312463,6.65778887347991,6.98726045237009,6.55288630369779,5.73603521244596,4.39600948736914,5.40322335482364,6.18293231207166,5.51438790560453,6.25616326265303,4.80992922829073,5.98729894860296,4.47812155729901,5.41614912969988,5.67976656638614,5.19573879260702
"Kdr",4.42619590434502,4.26978825509862,3.86396005543928,5.46798086326096,3.37043750106657,3.13219374431172,3.07945521134532,2.62955293507924,3.83700009202596,3.55867394486989,4.18839281314811,4.3995428405337,3.04364909168194,2.22388443683484,3.51461972444027,2.89310323946552
"Hivep3",2.68348166643704,3.04042960497908,2.92802874942941,2.89754545672258,4.23273889909273,3.96428236936103,4.34510522283973,4.0273287400726,2.59524389844313,2.37622830740093,2.9372603386974,2.654542646559,4.0639742801635,3.96066491995487,3.60507679178796,3.59761897129324
"Mafb",5.38983031049336,5.04120119910816,3.08749173784343,4.61338327809081,5.27075738790791,4.08899007203653,5.12420957933052,4.58035220314416,4.77426803867845,4.9063201283944,5.65753936381427,4.90947146560115,5.13323100848485,6.5224335357147,6.67889833594039,6.60239532562399
"Krt19",7.39221323639839,7.13665264128322,7.8294991417941,7.47131092804012,6.07773899770297,6.67272526540912,6.17271640052398,6.06142004809723,6.04753178496013,6.23397599736005,5.84879568727107,6.81346520517153,5.68007054866179,5.03715277223439,5.38830013935562,5.43096858144471
"Lad1",3.01032004864003,3.03054480749766,3.91875042501418,3.76459905207037,6.46264875915848,5.36472357790841,6.83098316428295,6.9339640793365,3.36287117764241,3.54573874760896,3.74934770183669,3.14203691797348,4.47348713440801,5.17806523297485,6.25711195328234,5.94104839505255
"Anpep",5.91938922602898,6.04284639889103,5.99160306104174,6.26161935310636,6.89209819235963,5.77952714059287,7.10270517638157,7.2452371566654,6.5139901275875,6.27833019895086,6.35282610284097,6.21292528414229,6.86624333853018,7.61415618702819,7.92215523729243,7.96611883233152
"Lcn2",3.43001700423473,2.82959851831591,2.68315798492727,4.98941008322091,5.70370247264184,4.03531286492432,5.81645536563879,6.42393465381303,2.95186528771687,2.6545762966119,3.30752937237566,3.38404337088947,3.76668339577072,5.81995041833858,6.53366787543142,6.20881395484362
"Elovl6",5.69437021637817,6.00534299712011,6.45454057998823,6.1424655112789,5.06886170048013,5.82680821839621,4.54881746453102,4.63131304443596,3.76604388918832,4.09433620440359,3.20195421125306,4.13149195810631,4.72489566768819,4.08334193301699,3.8512155862035,3.83263395404228
"Adgrl4",4.0003060516485,2.81390308789871,2.7672849013843,4.41665826999091,3.12495382585689,2.05344343040835,2.20780466631709,2.09949908138097,2.98003848698674,2.52146248844925,2.49941522735583,3.13315609687419,2.0955479794559,1.87066897854742,2.30310753496616,2.58712898269751
"Cd180",6.56596663006261,6.64622831037163,6.70669397907492,6.47442586191945,5.812653704515,5.74813256156384,4.67589787168442,4.61584815187378,6.86284897666961,6.91700593739505,6.18973997637133,6.70505147200018,6.40642314153079,5.89414354889592,5.04106938038649,5.17816513018821
"Ahsp",4.19123567492289,4.92062148437996,5.20352781301716,5.03894292928427,6.13650131510867,6.23337750583219,4.91032850243171,5.93291869299363,3.51774054862203,4.18551270643829,2.86192600291433,4.37962094082433,4.52514846371476,4.31563461131661,5.51264697609456,5.02732820911693
"Ppargc1b",4.27308874479444,4.02890935709946,4.10013765506131,4.16588400314104,3.49452691555936,3.54544417395529,3.01344727067678,2.56724210941933,4.0875193922472,4.64744197319385,4.72504822859858,4.6539609557779,3.75342096619869,3.75286442797463,2.68353844227934,2.81749357838483
"Lyl1",4.48826836366013,4.38207624916453,4.57859422426002,4.04326987269011,4.19155580703958,2.77266140246371,3.09315407991162,2.88616591131092,5.13445488188349,4.89518771171248,4.84854689114026,4.84866303650125,4.04176205156301,3.51014381252158,3.12377987744324,3.2614799446295
"Ntng2",2.74404802144054,3.01318204230584,2.20954425569758,2.15738069753763,2.84879196509633,2.41109997932036,2.76848014407263,3.11899042153292,2.22165980516574,2.21105567305349,2.28716367098981,2.16371896798777,3.16352326744888,4.05691142662759,3.06696520849054,3.21538029437591
"Marcks",5.4681353178554,6.1270241229093,3.89349052615222,5.15117763352946,6.36225904874868,5.36197868577209,4.80313705911506,5.23939760860054,4.17300612920604,4.3283864027291,5.36128165431932,4.06799800511127,5.24055339495644,6.46277631372927,7.23574884995606,7.22431514431103
"Arhgap4",4.13054835263922,4.02302107511343,3.6867941378051,3.81698052769413,3.36989064274055,3.53379107104591,2.89347155058514,3.03728797487403,3.963745339723,3.92003466450753,4.40719497008435,3.8600470523166,3.1806716312413,3.12230910966843,2.77053174167578,2.5016633528788
"Mxd4",6.05159967815256,5.78888735475601,5.59634841987625,5.57606253998283,4.75818973856505,4.98871478247127,4.56062027180411,4.2341536827134,5.57242121233819,5.66965606605233,5.67221456773959,5.90681065577004,5.20831539917114,4.42369543227265,4.21600968439559,4.52340498356036
"Mapkapk2",7.89201697964265,7.71922461136107,7.95413480912117,7.79618186527035,8.69253856373036,8.66848227898511,8.76580450595074,8.78198324623101,7.69945895552601,7.72917607512004,6.71003624145759,7.65709043339257,8.4693973054,8.58082580300872,8.59804917934273,8.61808037070007
"Marco",8.70138615527329,8.69660575676784,9.36626883655508,9.43618403407378,9.88875417881138,9.75569334485311,9.95667366538721,10.2539586349533,6.28411195547495,6.34934351114167,5.56652500261104,7.14426989694996,6.56168420382554,7.38765943731714,9.27795592256985,8.947526982581
"Met",1.97618004238746,2.61343055251834,2.8140484757124,2.86334161941734,5.18325150633791,3.87368570880529,6.02007309984738,6.08520269097351,2.45805591422375,2.4564231674592,2.16529853204041,2.78609338315205,3.8392670744143,5.04970874803771,5.25817338396249,5.07840305811115
"Cxcl9",3.67315149039491,4.2887649177722,4.22057234600828,4.02805172120922,4.49541545671167,4.18158530975191,3.63068513798948,4.41242111932102,4.68786173553232,5.13759592392163,4.04662972092484,5.21059530529338,5.49520237443277,6.75325428233221,8.21362884461784,7.52716247664395
"Mmp13",2.39364711600142,2.00281607963215,1.60718388526515,2.04364293354297,3.88036121173689,3.46298766421723,3.01729147938909,4.28647542898189,1.87571869537857,2.30136428331712,2.12385539371682,1.65035721449655,2.4263925564299,3.17647525865395,4.25375917337998,4.0187466364749
"Mmp14",3.79916688752877,3.26300257784874,4.52193341631219,3.73070697393616,4.74767419524453,3.86915375603159,5.52608101616765,5.84084567437148,4.77945061411076,4.837077000771,4.58272891119885,4.56543992807127,4.49153731010413,6.27337695005244,6.93416631251682,6.84683822393829
"Cd200",4.68609753839209,5.04246162295565,5.92509311658553,5.75280165953024,6.62081375872158,6.49834510863089,7.12126391137322,7.65290730876837,6.06396527036712,6.24325246894941,5.53190286808189,5.92114754606509,6.86938841363383,7.03042302729951,7.43359169983541,7.27680345619706
"Clec4d",6.18808792263135,6.58794419115364,7.28380792980735,7.22225583286823,8.01747017053395,8.02146559771164,8.2390471032124,8.58509737952406,7.32482288441613,7.11155212248115,6.13280634145384,7.21907545481023,7.75088958635245,7.87911130006154,8.43447095174059,8.23814635172527
"Mt2",9.26442990055873,8.95378341504739,9.47693215627166,9.46597819218697,10.3095051277608,10.3641167644697,10.6702401651118,10.6994233689781,9.03860312400358,9.31475992205064,8.19911417814823,8.97389872457872,9.95294255985069,10.483311097807,10.5712062871865,10.3509101807272
"Ppp1r15a",6.43756251443495,6.53931895504904,5.20497625925821,5.98449575191266,7.86399208638476,7.34821340315332,7.66762623527219,7.30232519756381,5.43391225009205,5.80785122339122,5.66951487339463,5.71765579367534,7.29072109075096,8.25226885353459,7.63720218390549,7.27020835317158
"Gadd45b",8.71498944968045,8.62331367923585,6.96113911514444,8.30353236861158,9.96105230430126,9.99525842552097,9.94892686863749,9.94724710662794,7.99631012716102,8.11807476306564,8.24148882272994,7.90932808127437,9.561029663853,9.82146443144848,10.1822917313013,9.95179608222757
"Myh9",4.57056720190394,5.21508558397544,4.45605371909524,4.4486871801721,5.66330559848298,5.64683428858737,6.00949929891039,5.94817630038217,4.17964575507806,5.32126341304559,3.58178880891589,4.64550088586935,6.16446555889032,6.18430045185336,6.99017709236605,6.98359506198198
"Myo10",3.51259431396264,3.43371582398171,3.3200962827576,3.93092281014856,3.60720847066682,3.81677259412973,3.97306664103807,4.14936900371714,3.93114783126013,3.71480892226586,4.02828090345091,3.75376666846499,3.74046223448811,5.07667322050679,5.40263387992847,5.47274278794318
"Myo1f",8.02603501153528,8.13411755526886,8.22022716249928,8.1094494130947,6.97665370745631,7.0320512613959,6.97999393449518,7.17192234390114,8.36858159091186,8.12104286670415,8.31117015246795,8.32582910729011,7.59401179500996,7.08478397085733,7.31375859530131,7.45187804695983
"Nck1",4.48727829594928,4.4590479862736,5.26307143256028,5.04568885160244,5.57870440702882,5.80548944591574,5.89255692808528,6.1205186241071,4.80385650971889,4.88852511155898,3.84510111938648,4.64216455742153,5.33955654599165,5.39760568948927,5.83545689268894,5.82700560564539
"Ncoa2",6.52005962287015,6.71086295636178,6.65021677539929,6.46641315994597,5.55101522031098,5.83488873126008,5.2668108333205,5.5903405285029,6.55018775097405,6.47621137291255,6.4401185925798,6.55926359300074,6.16391317665261,5.46986069778656,5.43977292478774,5.60571649889894
"Nedd4",5.07480754019408,4.96762347908833,3.6310151253059,5.772365901894,4.47969611204885,3.88400319581416,2.99097457616292,3.06337471849272,3.86582017796195,3.82875287280135,4.81863093413634,4.32494582907948,3.52283326815393,3.60536107365916,3.86831104323813,3.23688144325807
"Nfkb1",7.50884714593157,7.68814248311244,7.53760995250454,7.59135978861063,8.85639400931525,8.8170012535798,8.92554832976277,9.17208141354966,7.55157677067261,7.61452044129311,7.36106853319243,7.61046818361578,8.63134543710715,8.81471181874104,8.99323933526902,8.88597619045989
"Nfkb2",6.49023813079596,6.24828320926075,6.35704098130137,6.57628591685259,8.12315671637726,7.60906084706514,8.005585255825,8.11867985990663,6.23605263989975,6.20501161829522,5.9810082035272,6.03804655291414,7.46197826435034,7.90064223435616,8.00135418819513,7.78301243525138
"Nfkbia",8.95100320633401,9.12221288224389,8.73282328847564,8.97070349838618,10.1871964788286,10.1783848901898,10.1815176732721,10.2407821782029,8.82359635045463,8.64480856639614,8.58935934938294,8.63750747534525,9.83178950981918,9.86045927955897,10.1791442612057,9.89549360389962
"Nfkbib",6.10515257923838,6.27093714460837,6.45180711613832,6.49014667861321,7.50038284076335,7.22561780703411,7.55286855898267,7.50534257973333,6.25052204171622,6.22007566721614,5.68507668201385,6.04561300687474,7.19136111936159,6.99726051909075,7.33530801316831,7.05044227458139
"Nfkbie",6.0055163436151,6.14035996223677,5.69375758657284,6.07188045778261,7.78321609250902,7.31467343878564,7.68433568862611,7.8250661233531,5.70651447271073,5.76972841395563,5.14250851289081,5.82741595766477,7.33529750386989,7.62908555731816,7.80429335637734,7.57924696466148
"Slc11a2",3.90281992396172,4.36183095771529,4.65831610083312,4.21590600317121,5.97476982277438,5.4386581061796,5.99923805343153,6.3421735638445,4.71673847029506,4.3410384252756,4.17034361223402,4.43084921630436,5.46457966526017,5.64134882585467,6.44281017945304,6.26707661572499
"Nrp2",6.9068734799017,7.14917311181737,7.63304873784098,7.30675180296269,9.05729655017862,8.34830340580649,9.32515884875365,9.45289089028259,7.73105091873835,7.51188823949964,7.46502229638311,7.70283514737372,8.41031767256528,9.255099573511,9.33618290369967,9.24557142701176
"Nr4a2",8.15632466109678,7.99453462925981,7.61222327049466,7.40480319082931,7.44605378917934,6.75578761007179,5.74358254512937,5.21994957863423,8.10838477922902,8.49194196185158,7.23144736013707,8.04206608677702,7.59294626198335,7.57068702725745,6.44620129696462,6.83571788762593
"Pdgfb",4.60108459737431,4.26853955600927,3.56061461483104,4.15835517594696,6.09157448450649,5.83155044505869,5.60443831972929,5.5578702237547,4.55125842563,4.43200331294363,4.66696081921222,4.43569568105275,6.43309391903857,6.74641988029507,5.77448837084359,5.82933752266204
"Pdk2",5.2900969017398,5.14098969274971,5.53963911873622,5.35712134055492,4.31862006587967,4.48195652195293,4.00820193262434,3.97442249676203,5.35079388994628,5.51749912649549,5.01210814331621,5.55238968784678,5.12298671120522,4.95414516555682,4.15784122107462,4.67884903532693
"Pecam1",5.90318762384047,5.11992289822066,4.70778320845356,6.16610621758856,5.23283337217525,4.27052922745888,4.29321394314731,4.03483737701794,4.74990870230793,4.77602614933318,5.22969594837296,5.0316510762643,4.55816659006643,4.3669817251344,4.52888155635704,4.59434222012951
"Phka1",4.15937437650678,4.13902061848354,4.09512419968664,3.94143813499889,3.21470807257611,3.0838010751791,2.57790390829332,2.98286039544043,2.85339893818184,3.21790574892663,3.81069453359835,3.37924638002637,3.31926745760751,2.84358342217765,2.61643425789996,2.75222425039388
"Pik3cd",6.42177116244823,6.51889063968892,6.32256229075264,6.15904127997287,5.90220506951905,5.16217396273419,4.89518997570479,5.22971938152491,6.26595930255527,6.40385859693265,6.56367524248779,6.34860629173683,5.54949969458249,5.98402112659362,5.39913431844731,5.57316587705984
"Pip5k1a",5.38835782402412,5.51434650814987,5.62330753694661,5.42053198487086,6.54287886190198,6.26620963012555,6.55376232720098,6.76635571322347,5.56450770152887,5.5816670970472,5.0762780372385,5.68671413838876,6.20286375178086,6.34998563070891,6.27864429399086,6.20745697939662
"Plau",4.94616863314451,5.35220115489899,5.03796698505661,5.1043236989932,6.28497356181719,6.31762435449282,6.51244800636191,6.6762234578123,4.80333366255275,4.97019819317468,4.91034773166753,5.10567656409508,5.48247393186933,5.81401946596487,6.13092322336055,5.72330297122253
"Pld1",6.03585939494041,6.18608961983828,6.22556203424713,6.02222022548289,4.87606731798077,4.78619047066282,5.04716953798157,5.26509370707376,6.29189395716502,6.35309661583941,6.16399650276633,6.56986819574375,5.42235735122647,5.5187234411798,5.43700453791108,5.48028074914997
"Pole2",3.29181612202819,3.4585252680372,3.82310270976841,3.38840235749384,2.70968460261554,2.45008757273533,2.38343165081383,2.37631863621099,3.60410630350145,3.33800865813814,2.67867684093097,3.32476276317602,2.41123927583898,2.65070908014405,2.42052643816196,2.4749672286216
"Plpp1",4.7557685172428,4.89253599271228,5.64611212178164,5.50568048253979,6.41455374281595,6.0063653387226,6.665177051824,6.77588812011485,4.12633475849145,4.45346992985307,3.63485058612403,4.2570258848954,4.79670895920786,5.86278759322811,6.51062799517176,6.45591006184624
"Prkdc",3.68634962442552,4.9595296250988,4.93309353923508,4.44078434242439,3.41902955215996,3.58537132197054,3.37110036422051,3.45300552372385,4.49282684502112,4.67357089190884,4.40877858465286,4.75756213855152,3.92035770574907,3.35552019156141,3.24764939446366,3.49736012955616
"Prom1",4.52991462728322,4.50953583765473,4.95768734839657,4.30285494337356,3.05414197712764,4.2395054369505,3.31161777747623,3.44857234951409,3.87681238804611,4.07106976555913,3.25992624519389,4.04372722646172,3.20147980487001,3.39569602327917,2.51229342339505,2.84862528446216
"Psmb6",5.93453969740981,5.92839220047117,6.40174432245844,6.29474671163673,6.97854377442196,7.02756170686814,7.03849878286107,7.39929273981024,6.42242510012648,6.17154550360403,5.1188554713972,6.15045601307065,6.5453151373031,6.83039304803553,7.37118187248543,7.33175382491103
"Pstpip2",7.35507299186777,7.17915373972597,7.68305886365152,7.30410937592592,8.51177675672933,8.02103781072833,8.58187932626425,8.57213666441514,7.48543786961434,7.42437611133887,6.81549998670754,7.59617639208334,7.96560498452318,8.3877235476658,8.52504470242869,8.57365263845888
"Ptafr",6.14616885292767,6.54596816785716,6.71956225391101,6.80513743930887,8.35881770539978,8.08686835242773,8.45812978574169,8.64911300887811,6.66288603767411,6.6277798279959,6.04828848145558,6.84020666610851,8.48735669308557,8.31495482060641,8.45776182312774,8.33913627714075
"Hps4",5.14142687907025,4.85910458294488,5.16361808842724,4.74580608724855,3.95720046499172,3.33015390182248,3.48636325383647,3.8859687635753,4.92390796907086,5.03249338192923,4.38702896219619,4.88939060105011,3.18819681049819,3.23480002855913,3.75233585130956,3.71784014307089
"Ptgs2",6.15332085320377,6.41166800649111,3.79717988183938,5.85044962186792,7.58700799180767,7.04651631847574,6.87308562875208,7.75080105078364,5.18845475739135,5.7222524598358,5.87960893046161,4.92281980819558,7.56319109354485,7.65848519588258,8.24336304621478,8.27792272561481
"Ptprb",5.10832670652254,4.7126650122778,4.24210764294443,5.95183790287216,4.47816679613724,3.52535331490142,3.79736890807398,3.26980099559025,4.43199282653538,4.0138670928485,4.39933625896434,4.62586814150449,3.29226102206329,3.30714183264655,4.05435364398485,3.82959761556276
"Rassf3",6.70532792717348,7.1562727461121,7.08896345455518,6.996831396636,5.78025625667894,6.60976802614793,5.41355065190615,5.75314827857972,7.28802268858559,7.33268138277684,6.56092284269857,7.4051085718902,6.92617839725079,6.08729568294975,5.72870769052887,6.00170182214231
"Lrrc75a",4.5207712754295,5.21226182517136,4.95934469396801,5.29588133111878,5.93273670854442,5.90202918732446,6.20707042865448,6.52761283184854,5.14036754326844,5.06340469237698,5.00342658657904,5.26775588009013,5.59511392002345,5.90569513065083,5.83473979462516,5.5521935174242
"Rab12",5.28117600514478,5.44026899421343,5.65320706752819,5.58932011363874,6.6281558856618,6.72630157867136,6.83189163947366,6.84266465397036,5.89162758347215,5.66313614479585,4.5366016668327,5.58104408766568,6.60941172072322,6.52923161404623,6.63780294966122,6.43083175893006
"Rab20",5.82143556517838,5.77549754632003,6.07900110237612,6.14974391849249,6.79891973100815,7.13398703641889,6.97805929637824,7.00458319850322,6.00602573627565,5.93616731206429,5.16466361940875,5.87545703190345,6.89481293433346,6.67292542899597,6.6958575624935,6.51458537997752
"Rasa3",6.1259169028687,6.00192894668778,5.87878197740245,6.15503700278876,5.62370573695742,5.41975609534876,4.51782132575931,4.18149175143404,6.16162168614153,5.99192906124333,5.67946495626745,5.9717193900851,6.00328266343401,5.05968691963306,4.60612630827078,4.53061389542674
"Rbl1",6.67194216907689,6.61581960766571,6.91166595119974,6.53761981537614,5.64425371969954,5.84623834899149,5.17423180913169,5.65380727962838,6.83854129191281,6.84771886741116,6.13577355007759,6.90657141956289,6.08407431183214,5.45310974763633,5.56043542112775,5.77202442148076
"Relb",5.47424314496325,5.43051554232273,5.38073219611358,5.70035572229797,6.91886009411548,6.70297251228234,6.67083528146302,6.69405105591034,5.1404282198178,5.28291464196619,5.31028336812254,5.03104732550209,6.30883826724833,6.70807099595328,6.51167854414142,6.39079320006647
"Rfx2",5.65387701412446,5.3730792081637,5.59409377551241,5.21344216485965,4.10170358258557,4.72516688522458,4.63326027790551,4.22039848102889,5.09589570110122,4.98240944711395,5.29606655685661,5.51076078024729,4.61061202020601,4.40436320706979,4.02788095467192,4.20137569426054
"Rgs2",9.23261428841926,9.49555655784051,8.978775514367,9.2914679488298,8.62660764571872,8.286411720407,7.96782419755475,7.92586207531821,9.19436393215157,9.27989674074456,9.0637132502162,9.33990641130728,8.62569873959624,8.7754030762129,8.44679582585527,8.24886016411201
"Rnu3a",4.97393821477843,5.28615788217726,2.93560016978482,4.53007234927269,5.88250979255818,4.38040222926834,5.58665863324312,5.28084662687013,3.39440832243163,3.12952594739982,5.26086315641435,3.65917169673012,4.37240349074935,5.20706723174239,5.70796824130397,4.85728664168133
"Dhrs3",7.94451827259874,8.16838473924527,8.55947375094897,8.3322602309373,7.07775507518673,7.48666042226212,6.96066647069624,6.88557638538358,8.53016775367601,8.71429870245468,7.60697165415938,8.77300419261378,7.79017842477573,7.43093640647436,7.09891898073404,6.87841742281202
"Saa3",1.07968475849996,1.47966814017056,1.49651276793891,1.36189338915601,2.23845224547389,1.79923883390983,2.32900488678461,3.81172247220479,1.2206919394346,1.29543763745814,1.52069283724779,1.7333831130686,1.54164919383784,3.42826122160274,6.01076163550224,5.0778846648921
"Scn7a",5.38735831705764,3.87344746112539,3.54287850547701,5.34791633891289,4.26389455682725,3.39604958042267,2.90076095426269,2.36886399515916,4.18093422255238,3.82588465597852,3.88708353613135,4.06407980555621,2.95521385550383,2.40301047990207,3.52457470932491,3.14442222276373
"Ccl17",6.16478833080038,7.08079155729828,4.82427464318128,6.01916730584731,8.97569010317544,7.89194721776221,8.5071395843621,8.61275926497346,4.33022935880445,5.08148576161177,4.33032937839594,4.27186980573866,7.01466595362124,7.36173599665936,8.77488168760776,9.00845737212351
"Ccl22",6.30999670179098,6.8816319731156,5.59093854832315,6.09979022912242,7.95936840357749,6.82492613001238,6.93746457342034,7.46156040345458,4.23514601504161,4.54995848104179,5.04852197371423,4.79285666678139,6.27859090525,6.21316840669487,7.11751362886499,6.8346262504748
"Ccl3",9.44619215180121,8.94505657178808,8.70504420255983,9.01164601133599,11.2274082392504,10.9232021097287,11.1783018042149,11.5064353631773,8.61199780269838,8.89703491614051,8.59539710536696,9.07938494711796,10.5550692447476,11.1024571027773,11.4395613748203,11.1911681888715
"Ccl4",4.33671705632842,4.46688727703027,3.39291409204245,4.00938864345575,7.51122287333277,6.45907757189767,7.52897816215272,8.3345788848634,4.20200253090699,4.63875631126418,3.90159569750521,4.45592215818817,7.17701669555235,8.90198527843488,8.8685271118324,8.82139004958402
"Ccl5",5.83019626493176,6.22256260702848,3.75109551469906,5.55271087951937,6.46802376677068,5.18988814784359,5.07633275253935,6.62251272276677,4.08380161876628,4.78911668648346,4.70457481363744,4.73282778139099,5.60479861250858,7.32566336507445,7.34013912468348,7.21919781898154
"Ccl9",8.2400819377344,8.45037524978359,9.31461862920646,8.9452675800043,10.6361707031095,10.4920734146507,10.7169797176431,11.003355569845,8.86945121477605,8.90413583983166,7.7023386004267,8.69279683664417,10.0645326996039,10.7176462979539,10.7126348012505,10.6045347301186
